Asia,Fruits,Online,C,20130522,688996255,19660.78
Middle East and North Africa,Baby Food,Offline,C,20160526,120625865,453321.94
Australia and Oceania,Baby Food,Online,M,20110417,491325604,289497.20
North America,Meat,Online,M,20180107,813644301,245102.00
Asia,Cosmetics,Offline,C,20150404,620443284,314704.70
Asia,Fruits,Offline,L,20200813,414896380,14252.74
Sub-Saharan Africa,Office Supplies,Offline,M,20100612,320489919,1129180.00
Europe,Office Supplies,Online,H,20100915,531022727,35350.00
Asia,Baby Food,Offline,M,20161015,860606133,127877.24
Europe,Clothes,Offline,H,20200329,293663966,40245.12
Australia and Oceania,Cosmetics,Online,M,20140210,134932553,1459812.52
Europe,Clothes,Online,M,20190909,859460723,174934.08
Central America and the Cari,Clothes,Online,M,20161227,762609803,149964.48
North America,Household,Online,H,20140409,910053622,653804.85
Central America and the Cari,Meat,Offline,M,20100805,187778508,382553.60
Sub-Saharan Africa,Personal Care,Online,H,20111118,252083289,147904.12
Sub-Saharan Africa,Clothes,Online,C,20141108,579579293,679099.68
Asia,Cosmetics,Online,L,20120524,717190349,246373.79
Europe,Household,Online,M,20200412,732152783,1513777.82
Europe,Cosmetics,Offline,L,20180512,762015426,1069822.11
Europe,Cosmetics,Online,C,20200127,564639604,1436340.07
Europe,Household,Offline,C,20130812,868199145,1371415.75
Central America and the Cari,Beverages,Online,M,20100201,221180379,16349.04
Europe,Clothes,Online,C,20160927,842382133,620347.68
Central America and the Cari,Vegetables,Online,M,20100403,970915734,277582.61
Central America and the Cari,Cosmetics,Offline,C,20161203,716205012,1709837.58
Central America and the Cari,Office Supplies,Online,L,20110202,707986295,976165.00
Middle East and North Africa,Meat,Offline,C,20160916,746308410,463205.60
Sub-Saharan Africa,Fruits,Online,L,20160624,251532685,7148.06
Europe,Baby Food,Online,M,20100818,514332950,134587.44
Sub-Saharan Africa,Office Supplies,Offline,C,20110805,645695531,569513.75
Middle East and North Africa,Household,Offline,M,20170408,726919257,69109.41
Europe,Vegetables,Offline,M,20160511,459615457,585972.66
Middle East and North Africa,Vegetables,Online,C,20150211,515707957,523979.00
Sub-Saharan Africa,Cosmetics,Offline,H,20100806,287433087,1163711.91
Sub-Saharan Africa,Meat,Offline,C,20170530,137339675,41012.40
Asia,Clothes,Online,C,20190801,948289048,635770.08
Europe,Office Supplies,Offline,H,20180907,973455035,736290.00
Sub-Saharan Africa,Snacks,Offline,L,20171015,786323964,528792.60
Europe,Cosmetics,Offline,H,20160219,130694663,749379.70
Sub-Saharan Africa,Household,Offline,C,20140615,170678460,1061334.92
Middle East and North Africa,Meat,Offline,C,20200501,340699183,532760.80
Middle East and North Africa,Personal Care,Offline,M,20101013,595493161,213360.84
Central America and the Cari,Beverages,Online,H,20120609,960109221,101930.94
Middle East and North Africa,Office Supplies,Offline,L,20100831,179908692,989168.75
Middle East and North Africa,Clothes,Online,C,20190123,670565402,298092.96
Europe,Clothes,Offline,H,20200827,868065679,644729.76
Central America and the Cari,Baby Food,Online,C,20160106,178708350,251824.22
Sub-Saharan Africa,Cereal,Online,H,20171127,329104745,731930.58
Sub-Saharan Africa,Office Supplies,Online,M,20131112,416178691,678972.50
Asia,Meat,Offline,M,20140428,957166516,325868.40
Sub-Saharan Africa,Personal Care,Online,L,20150301,739617049,199878.56
Sub-Saharan Africa,Beverages,Online,M,20131015,871391618,46964.34
Middle East and North Africa,Clothes,Online,H,20140609,730664050,630408.96
Europe,Baby Food,Online,C,20120302,215920674,439134.66
Sub-Saharan Africa,Beverages,Online,M,20190731,195960319,123212.88
Sub-Saharan Africa,Cosmetics,Offline,L,20180911,259894311,1279161.59
Asia,Snacks,Online,L,20191010,967146480,495708.60
Sub-Saharan Africa,Personal Care,Offline,L,20130311,697453153,18594.52
Central America and the Cari,Cosmetics,Online,H,20170725,600863158,1324193.92
Sub-Saharan Africa,Cereal,Online,L,20100328,547737824,589034.91
Sub-Saharan Africa,Baby Food,Offline,H,20180306,478750979,182996.74
Central America and the Cari,Vegetables,Offline,L,20160522,854888951,599293.09
Asia,Personal Care,Offline,L,20181024,407450568,63451.92
Sub-Saharan Africa,Snacks,Offline,M,20190630,188047158,341206.32
Central America and the Cari,Meat,Online,L,20190505,418602550,151694.40
Europe,Personal Care,Online,H,20100125,941353070,154043.82
Europe,Vegetables,Online,M,20110816,768847548,500620.90
Sub-Saharan Africa,Personal Care,Offline,H,20130519,333947312,32227.16
Australia and Oceania,Office Supplies,Online,H,20110727,139826190,824665.00
Europe,Meat,Online,H,20140810,309970510,344172.40
Australia and Oceania,Clothes,Online,C,20160520,138179099,669846.24
Middle East and North Africa,Household,Offline,L,20120414,338563287,1202371.15
Europe,Cereal,Offline,L,20150331,795546901,785084.58
Middle East and North Africa,Vegetables,Offline,M,20180426,113866269,278655.82
Middle East and North Africa,Baby Food,Online,L,20100914,568570220,135929.48
Sub-Saharan Africa,Vegetables,Offline,H,20150314,455020081,593990.17
Asia,Household,Offline,M,20180903,838889682,821026.42
Asia,Fruits,Online,H,20200310,606165349,16031.32
Central America and the Cari,Fruits,Online,L,20141220,513145911,320.53
Europe,Household,Offline,C,20100607,936442697,506968.07
Sub-Saharan Africa,Meat,Offline,H,20100226,522979533,6864.00
Central America and the Cari,Meat,Offline,L,20190323,239992749,460059.60
Europe,Snacks,Offline,L,20170624,225031173,31981.20
Sub-Saharan Africa,Beverages,Online,M,20180514,235956132,55091.88
Europe,Personal Care,Offline,H,20100130,100941455,242430.44
Australia and Oceania,Vegetables,Offline,M,20140601,168473470,246080.74
Europe,Snacks,Offline,L,20170328,857351005,444924.66
Europe,Vegetables,Online,H,20160810,406685388,384966.74
Sub-Saharan Africa,Vegetables,Online,H,20170611,725900447,563624.64
Central America and the Cari,Beverages,Offline,C,20150618,644732511,149271.12
Europe,Personal Care,Online,H,20130329,863230407,198349.90
Sub-Saharan Africa,Cosmetics,Offline,C,20141109,801755464,1062867.31
Europe,Snacks,Offline,L,20200718,850981509,176117.16
Asia,Meat,Online,C,20100829,121894872,14643.20
Middle East and North Africa,Cosmetics,Online,L,20150306,495794379,943940.23
Sub-Saharan Africa,Meat,Online,L,20120208,774291360,507650.00
Middle East and North Africa,Office Supplies,Online,H,20180523,729309642,982856.25
Sub-Saharan Africa,Vegetables,Online,L,20200526,653085553,87308.79
Middle East and North Africa,Baby Food,Online,M,20110508,908167922,567874.64
Middle East and North Africa,Clothes,Online,L,20180116,577418076,712000.80
Sub-Saharan Africa,Cosmetics,Online,H,20200830,614009845,1393220.31
Sub-Saharan Africa,Meat,Online,C,20110805,691429555,470470.00
Sub-Saharan Africa,Cereal,Offline,L,20110615,553476035,417524.67
Europe,Baby Food,Offline,C,20100413,464260613,372607.82
Sub-Saharan Africa,Meat,Offline,H,20150903,758207118,525668.00
Asia,Office Supplies,Online,C,20150428,490051877,769493.75
Asia,Snacks,Online,H,20140625,584843719,391935.12
Sub-Saharan Africa,Meat,Online,H,20191126,687943971,386843.60
Europe,Office Supplies,Online,L,20130207,515026462,837037.50
Europe,Cereal,Offline,L,20191121,302077519,27108.54
Australia and Oceania,Vegetables,Online,C,20190609,355395972,531617.73
Sub-Saharan Africa,Meat,Offline,L,20131026,601593148,207979.20
Sub-Saharan Africa,Fruits,Offline,L,20111218,137592875,13602.04
Sub-Saharan Africa,Beverages,Online,H,20130806,380631482,96606.54
Europe,Snacks,Online,H,20140814,118257796,218630.10
Sub-Saharan Africa,Cosmetics,Online,L,20120601,458333146,1707055.66
Australia and Oceania,Fruits,Online,C,20110328,779031360,3725.86
Middle East and North Africa,Baby Food,Offline,M,20161031,978838765,862452.42
Middle East and North Africa,Personal Care,Online,C,20200530,126554191,226843.12
Asia,Clothes,Offline,C,20140910,511288964,45606.24
Sub-Saharan Africa,Personal Care,Offline,L,20200816,892466914,241753.82
Europe,Household,Offline,L,20171124,549824368,680155.92
Europe,Clothes,Online,C,20140606,633410155,660666.24
Middle East and North Africa,Meat,Offline,M,20190823,113585603,77734.80
Asia,Meat,Online,C,20170926,731024539,300929.20
Europe,Baby Food,Offline,M,20151017,246713292,651943.86
Sub-Saharan Africa,Household,Online,M,20170120,991950690,1509303.11
Central America and the Cari,Personal Care,Online,H,20150729,418348062,184015.58
Australia and Oceania,Cereal,Online,L,20120404,547829234,327694.41
Sub-Saharan Africa,Vegetables,Online,M,20200315,322630536,151512.00
Europe,Office Supplies,Online,L,20160803,555300796,593375.00
Europe,Cosmetics,Offline,M,20120305,778701341,675658.82
Australia and Oceania,Clothes,Online,C,20131119,596006000,20196.00
Asia,Snacks,Online,H,20190610,130701100,342695.10
Sub-Saharan Africa,Fruits,Offline,H,20120114,476585471,2619.67
Europe,Household,Offline,H,20190221,547770440,1044264.73
Europe,Household,Offline,L,20101202,228679835,49719.00
Central America and the Cari,Clothes,Online,L,20120630,824049985,261299.52
Europe,Office Supplies,Online,M,20130129,108929717,451848.75
Sub-Saharan Africa,Cereal,Offline,M,20140129,878680360,877041.00
Sub-Saharan Africa,Beverages,Online,C,20130119,598975741,142302.42
Sub-Saharan Africa,Fruits,Online,M,20191004,855802190,23475.81
Europe,Cosmetics,Online,H,20180922,605458533,1302112.43
Australia and Oceania,Household,Online,H,20170516,224556100,1656471.35
Europe,Beverages,Online,C,20190413,160018718,30521.34
Sub-Saharan Africa,Personal Care,Online,H,20181031,479082715,1929.62
Sub-Saharan Africa,Household,Online,L,20170408,419296920,1347550.63
Europe,Clothes,Offline,H,20170430,638522660,139462.56
Sub-Saharan Africa,Clothes,Online,L,20171128,964933764,308374.56
Europe,Baby Food,Online,L,20190601,847016561,946905.08
Europe,Cosmetics,Offline,L,20180528,703569877,141877.92
Europe,Meat,Offline,C,20121209,573705041,52910.00
Middle East and North Africa,Household,Online,C,20180818,566845881,190258.04
Sub-Saharan Africa,Household,Offline,M,20200702,412728726,738658.61
Sub-Saharan Africa,Snacks,Offline,L,20100609,811402404,47254.98
Central America and the Cari,Cosmetics,Offline,H,20131126,283228242,414853.82
Middle East and North Africa,Beverages,Offline,H,20200609,118880069,126986.94
Europe,Snacks,Offline,M,20100525,329344213,503207.64
Europe,Beverages,Offline,H,20131002,995919501,55859.22
Asia,Beverages,Online,H,20190319,920217263,24930.72
Asia,Household,Online,C,20110822,774161326,65463.35
Sub-Saharan Africa,Household,Online,M,20200305,849988019,1524384.54
Central America and the Cari,Household,Online,M,20160826,610246169,705512.61
Europe,Beverages,Offline,L,20170304,937797105,60416.28
Europe,Cosmetics,Online,M,20120814,985814654,576900.66
Asia,Office Supplies,Offline,M,20161004,427785146,1260732.50
Australia and Oceania,Fruits,Online,L,20180218,807507407,19860.81
Middle East and North Africa,Meat,Online,C,20170622,589092767,257114.00
Europe,Personal Care,Offline,C,20110905,106965053,54906.46
Sub-Saharan Africa,Vegetables,Online,C,20200712,215860593,429347.13
Sub-Saharan Africa,Snacks,Online,M,20170312,940828216,45821.34
Europe,Snacks,Online,C,20190212,127229249,486169.38
Europe,Fruits,Offline,H,20180706,190737521,5605.66
Central America and the Cari,Household,Offline,M,20191017,467339360,821523.61
Europe,Snacks,Offline,H,20121031,363333594,404672.46
Australia and Oceania,Cosmetics,Offline,L,20100526,705331552,371212.45
Middle East and North Africa,Vegetables,Online,H,20100922,590257060,570442.68
Central America and the Cari,Personal Care,Online,H,20130717,535346448,244710.90
Middle East and North Africa,Vegetables,Offline,C,20140927,228148543,194377.27
Sub-Saharan Africa,Household,Offline,H,20110918,776524674,1617856.26
Sub-Saharan Africa,Baby Food,Online,H,20190527,658648669,731699.38
Middle East and North Africa,Fruits,Online,M,20110622,673006856,15758.99
Sub-Saharan Africa,Meat,Online,M,20110321,788398063,192306.40
Central America and the Cari,Personal Care,Online,M,20110511,593933618,175695.66
Sub-Saharan Africa,Meat,Online,H,20110615,649037349,196138.80
Australia and Oceania,Beverages,Offline,C,20120730,233445584,9255.06
Middle East and North Africa,Household,Offline,H,20111217,497207152,580055.00
Sub-Saharan Africa,Cosmetics,Offline,M,20190109,410683381,1598560.78
Central America and the Cari,Cereal,Online,C,20171217,814548099,153969.42
Middle East and North Africa,Snacks,Online,L,20151111,369787633,398827.62
Europe,Beverages,Online,L,20151219,507700812,137917.62
Europe,Meat,Online,M,20120428,479898965,92835.60
Europe,Baby Food,Offline,C,20160715,508305919,754609.92
Europe,Fruits,Online,L,20200425,435158002,4284.98
Middle East and North Africa,Household,Offline,H,20110714,173004043,761695.08
Europe,Baby Food,Online,M,20110823,154705369,921310.46
Asia,Vegetables,Online,C,20161113,883435809,450937.59
Sub-Saharan Africa,Vegetables,Offline,M,20140331,682681691,602133.94
Europe,Baby Food,Offline,L,20190119,646241843,592127.22
Sub-Saharan Africa,Clothes,Online,H,20151222,588227593,622110.24
North America,Office Supplies,Offline,C,20171214,393062770,613953.75
Australia and Oceania,Vegetables,Offline,M,20180114,465483701,367795.38
Europe,Cereal,Online,M,20160216,380539214,785350.35
Australia and Oceania,Baby Food,Offline,C,20130817,233590638,337043.76
Europe,Office Supplies,Offline,C,20181016,190311801,801182.50
Europe,Office Supplies,Offline,C,20191229,936689031,751692.50
Europe,Fruits,Online,H,20120615,529021155,19210.11
Central America and the Cari,Beverages,Offline,L,20140416,243919503,876.96
Middle East and North Africa,Meat,Online,H,20180518,528307902,394851.60
Asia,Snacks,Offline,C,20190210,549422681,288713.04
Sub-Saharan Africa,Clothes,Online,H,20170921,444812667,646859.52
Australia and Oceania,Snacks,Online,M,20161216,872339189,187806.84
Asia,Cereal,Online,M,20150918,760176074,163714.32
Sub-Saharan Africa,Clothes,Offline,M,20140522,456809651,659638.08
Europe,Household,Online,H,20200328,381038749,1108402.24
Europe,Beverages,Online,H,20200819,571974694,139013.82
Central America and the Cari,Cosmetics,Offline,C,20200626,239041316,1128764.04
Australia and Oceania,Meat,Online,M,20150708,911974942,143343.20
Asia,Fruits,Online,M,20181231,590824401,16689.25
Europe,Office Supplies,Offline,C,20130813,495951020,225103.75
Middle East and North Africa,Cereal,Offline,C,20100422,118028628,544739.91
Sub-Saharan Africa,Fruits,Online,H,20101019,368043553,2701.61
North America,Snacks,Online,C,20121230,427294623,266271.06
Europe,Office Supplies,Offline,H,20160418,897393167,938668.75
Asia,Cereal,Offline,C,20160402,650263011,543056.70
Sub-Saharan Africa,Cosmetics,Offline,M,20200815,878140485,24167.93
Asia,Meat,Offline,L,20111205,143574416,326898.00
Sub-Saharan Africa,Vegetables,Online,H,20161220,229426133,72346.98
Australia and Oceania,Fruits,Online,H,20151208,288869464,4215.09
Europe,Meat,Online,M,20111125,895390737,278621.20
Middle East and North Africa,Meat,Online,L,20141015,892788779,279936.80
Australia and Oceania,Fruits,Offline,M,20140822,545174920,19831.89
Asia,Beverages,Online,L,20190118,186972987,130244.22
Sub-Saharan Africa,Personal Care,Offline,H,20150917,672919309,15837.92
Europe,Cereal,Online,H,20200728,228062713,680371.20
Middle East and North Africa,Office Supplies,Online,H,20181231,297764527,504368.75
Sub-Saharan Africa,Vegetables,Offline,L,20131122,597698581,72410.11
Sub-Saharan Africa,Office Supplies,Offline,M,20200512,463851201,345041.25
Sub-Saharan Africa,Meat,Offline,C,20170804,202521216,536707.60
Asia,Baby Food,Online,C,20180506,640319955,360337.74
Europe,Personal Care,Offline,C,20100227,874171245,139133.12
Europe,Vegetables,Offline,L,20140225,521311414,409524.31
Australia and Oceania,Beverages,Offline,C,20150713,169289290,83279.88
Australia and Oceania,Vegetables,Offline,C,20110905,925966203,178721.03
Central America and the Cari,Beverages,Online,L,20170716,369515979,107177.04
Middle East and North Africa,Household,Online,L,20170622,198424947,1194250.38
Middle East and North Africa,Personal Care,Online,L,20130521,381491935,19947.76
Asia,Personal Care,Online,H,20190521,507828271,163516.50
Sub-Saharan Africa,Household,Offline,L,20130823,236857783,55685.28
Sub-Saharan Africa,Office Supplies,Online,M,20180815,648316800,25628.75
Middle East and North Africa,Household,Offline,L,20100228,192254149,187274.90
Middle East and North Africa,Beverages,Online,C,20190127,539031159,2395.98
Asia,Beverages,Offline,M,20181109,729321658,21000.06
Asia,Beverages,Online,C,20160807,324111974,12371.40
Asia,Office Supplies,Offline,H,20150718,754700934,206040.00
Europe,Household,Offline,C,20200607,372699868,1496210.44
Asia,Baby Food,Offline,M,20101015,300032603,495596.20
Australia and Oceania,Office Supplies,Offline,M,20100527,378935468,540476.25
Europe,Cereal,Online,H,20171101,521957290,674701.44
Middle East and North Africa,Beverages,Offline,M,20111010,261959397,132514.92
Middle East and North Africa,Baby Food,Online,H,20200708,102115619,684056.96
Central America and the Cari,Baby Food,Offline,C,20200531,165912282,573817.96
Europe,Snacks,Offline,L,20160115,647148215,242230.02
Asia,Baby Food,Offline,H,20130622,459934747,361104.62
Sub-Saharan Africa,Vegetables,Offline,M,20141218,388695704,161044.63
Europe,Cereal,Online,H,20130721,838167417,107991.21
Central America and the Cari,Beverages,Offline,L,20191104,483398711,113942.16
Middle East and North Africa,Cereal,Online,L,20131103,319750916,22767.63
Middle East and North Africa,Baby Food,Offline,H,20140704,512897861,645137.80
Australia and Oceania,Clothes,Offline,M,20100316,848825871,388717.92
Europe,Personal Care,Online,M,20170719,283833777,39519.62
Europe,Office Supplies,Online,M,20111115,994532907,409428.75
Australia and Oceania,Vegetables,Offline,L,20180222,727847087,314513.66
Europe,Fruits,Online,C,20200122,451012647,8483.20
Middle East and North Africa,Beverages,Online,C,20181106,301578414,40856.94
Central America and the Cari,Cosmetics,Online,L,20170404,937405717,1397567.06
Europe,Personal Care,Offline,L,20140309,386668384,65707.32
Europe,Clothes,Offline,H,20100111,797852742,88935.84
Europe,Vegetables,Online,C,20120118,789757621,358894.05
Central America and the Cari,Meat,Offline,L,20180420,401494348,569368.80
Asia,Beverages,Online,M,20120425,642486751,77704.92
Middle East and North Africa,Personal Care,Offline,L,20110315,342471158,92245.86
Europe,Beverages,Online,L,20170713,201496398,95792.22
North America,Snacks,Offline,H,20131231,539923799,237377.70
Middle East and North Africa,Meat,Offline,C,20110714,848427188,418360.80
Middle East and North Africa,Beverages,Online,H,20111115,237992894,97734.06
Sub-Saharan Africa,Snacks,Offline,C,20121128,589919745,508225.38
Australia and Oceania,Cosmetics,Online,H,20140117,705819070,1113115.74
Middle East and North Africa,Household,Online,H,20101103,357614696,826992.70
Sub-Saharan Africa,Beverages,Online,C,20110116,737542951,65834.64
Sub-Saharan Africa,Meat,Online,H,20180726,408152663,17045.60
Middle East and North Africa,Beverages,Offline,C,20170609,252305161,24413.94
Central America and the Cari,Personal Care,Online,H,20191203,323174273,82798.24
Central America and the Cari,Snacks,Online,L,20180527,294246327,158913.48
Central America and the Cari,Baby Food,Online,H,20120210,809320151,447953.78
Sub-Saharan Africa,Cereal,Online,M,20120622,332507073,450657.33
Sub-Saharan Africa,Meat,Offline,C,20160523,998230922,432889.60
Sub-Saharan Africa,Beverages,Offline,L,20110725,961228024,118828.08
Asia,Meat,Online,H,20131205,246547210,437751.60
Asia,Cereal,Online,M,20190719,299549806,203668.41
Australia and Oceania,Meat,Offline,M,20200819,835909640,176919.60
Australia and Oceania,Vegetables,Offline,C,20101128,291613042,229414.42
Middle East and North Africa,Office Supplies,Online,C,20120428,772958838,574690.00
Europe,Cereal,Online,M,20160405,406558358,753723.72
Sub-Saharan Africa,Baby Food,Offline,C,20100405,989335429,497896.84
Europe,Office Supplies,Offline,M,20150608,338526380,799541.25
Sub-Saharan Africa,Clothes,Online,M,20161226,841680037,50086.08
Asia,Fruits,Online,C,20120423,906657731,21750.25
Central America and the Cari,Cereal,Offline,M,20160505,811633288,813344.79
Europe,Fruits,Online,H,20130613,455093038,2405.18
Sub-Saharan Africa,Snacks,Online,C,20160322,705835807,74714.70
Sub-Saharan Africa,Clothes,Offline,M,20170521,252972924,673077.60
Sub-Saharan Africa,Baby Food,Offline,C,20160702,555928218,35276.48
Europe,Cereal,Online,H,20140822,894438016,260454.60
Asia,Beverages,Offline,M,20190922,618551146,29519.10
Sub-Saharan Africa,Baby Food,Online,L,20191016,498628938,406254.68
Central America and the Cari,Beverages,Offline,H,20200602,475345218,63704.88
Asia,Cosmetics,Online,L,20180102,109686315,1299330.51
Sub-Saharan Africa,Cereal,Offline,C,20151016,832951056,671689.38
Europe,Baby Food,Offline,L,20180709,996750771,916229.88
Sub-Saharan Africa,Cosmetics,Online,M,20160527,823009288,972281.04
Central America and the Cari,Household,Offline,M,20111107,153962934,1642052.84
Europe,Clothes,Online,H,20140211,702160537,276207.84
Asia,Cereal,Online,C,20120728,200463426,38713.83
Europe,Beverages,Offline,L,20140222,952045428,3977.64
Europe,Beverages,Online,L,20160722,380392873,87053.94
Middle East and North Africa,Beverages,Offline,L,20130911,479304587,89778.78
Europe,Meat,Online,L,20110823,162891900,125153.60
Australia and Oceania,Office Supplies,Offline,H,20120822,215578639,424831.25
Australia and Oceania,Baby Food,Online,M,20200607,142101132,933484.68
Sub-Saharan Africa,Beverages,Online,M,20130712,417508208,137995.92
Central America and the Cari,Office Supplies,Online,L,20140922,237161195,15528.75
Asia,Snacks,Offline,L,20101121,666733920,13123.32
Sub-Saharan Africa,Fruits,Online,L,20111011,592212712,18694.37
Europe,Baby Food,Offline,C,20120812,769896399,796404.88
Asia,Baby Food,Online,L,20100215,676396310,915846.44
Sub-Saharan Africa,Vegetables,Offline,M,20180731,758636271,390522.18
Sub-Saharan Africa,Snacks,Offline,H,20101224,183852612,271729.92
Central America and the Cari,Vegetables,Online,C,20200822,889594161,602007.68
Europe,Personal Care,Online,M,20180324,833722245,145197.64
Australia and Oceania,Vegetables,Offline,H,20130428,744410693,411670.73
Asia,Beverages,Online,M,20170112,970145833,102823.56
Central America and the Cari,Cosmetics,Offline,C,20150322,129726493,1357403.09
Sub-Saharan Africa,Vegetables,Online,M,20160820,962264001,262368.28
Central America and the Cari,Snacks,Offline,C,20150705,877182185,361497.84
Europe,Snacks,Offline,H,20180331,504217374,440072.34
Asia,Household,Offline,C,20160925,543418395,1397766.82
Central America and the Cari,Office Supplies,Offline,M,20150119,415146577,1256440.00
Europe,Cosmetics,Offline,H,20130606,510075747,278887.48
Sub-Saharan Africa,Clothes,Offline,L,20130812,839192235,329451.84
Asia,Cosmetics,Online,M,20130628,583794867,1169971.23
Europe,Cereal,Online,L,20120619,345494973,752572.05
Europe,Meat,Offline,L,20161015,796216380,398970.00
Asia,Snacks,Offline,M,20121028,428195416,76865.16
Europe,Clothes,Offline,H,20150307,503980910,587960.64
Sub-Saharan Africa,Household,Online,C,20180728,106434190,844725.81
Europe,Cereal,Offline,M,20131118,188729083,707391.15
Asia,Vegetables,Offline,H,20141117,424351918,253593.21
Asia,Household,Online,H,20100206,557101523,1255570.48
Sub-Saharan Africa,Cosmetics,Online,M,20101224,851089227,881520.90
Europe,Cosmetics,Offline,M,20140528,740738856,1728789.41
Sub-Saharan Africa,Office Supplies,Online,M,20181010,180786740,968211.25
Sub-Saharan Africa,Cosmetics,Online,M,20180824,996281707,130576.37
Sub-Saharan Africa,Baby Food,Offline,H,20100126,132585084,357366.08
Europe,Beverages,Offline,L,20170508,905370700,127848.24
Middle East and North Africa,Meat,Online,L,20121024,850624883,438152.00
Sub-Saharan Africa,Office Supplies,Offline,H,20180602,274646461,359307.50
Central America and the Cari,Fruits,Online,H,20141106,904046761,15380.62
Middle East and North Africa,Personal Care,Offline,M,20110111,935749614,199477.60
Middle East and North Africa,Personal Care,Online,M,20170520,886991345,233183.30
Central America and the Cari,Clothes,Online,H,20190211,445320785,673518.24
Europe,Fruits,Online,M,20130812,718599259,20111.45
Central America and the Cari,Vegetables,Online,L,20151026,185000598,293112.59
Europe,Baby Food,Offline,C,20100203,543011128,758731.90
Central America and the Cari,Vegetables,Offline,L,20190924,861429679,318175.20
Europe,Cosmetics,Offline,C,20160121,729367578,857005.23
Sub-Saharan Africa,Meat,Online,H,20200111,706248652,201687.20
Europe,Beverages,Offline,M,20110429,971809232,137839.32
Asia,Vegetables,Offline,M,20190406,876098144,363881.32
Europe,Cosmetics,Offline,L,20100625,289476716,251763.76
Middle East and North Africa,Cosmetics,Online,H,20111216,952618777,1724790.40
Asia,Personal Care,Online,L,20200130,626510655,182436.80
Central America and the Cari,Baby Food,Online,C,20160914,742451179,638140.02
Europe,Meat,Online,C,20170410,552051675,183783.60
Europe,Personal Care,Offline,L,20111229,277235972,229048.40
Europe,Cosmetics,Online,C,20131219,660240399,1505888.07
North America,Meat,Offline,L,20110123,713613784,173430.40
Asia,Office Supplies,Offline,M,20140116,870217454,699172.50
Central America and the Cari,Baby Food,Online,L,20190218,733225238,622802.42
Europe,Baby Food,Offline,C,20130514,426123464,791516.02
Middle East and North Africa,Cosmetics,Offline,H,20120108,142710959,34600.13
Sub-Saharan Africa,Cosmetics,Online,L,20100625,597099053,649230.58
Europe,Household,Offline,M,20101227,773711574,1210326.19
Central America and the Cari,Cosmetics,Offline,C,20170414,177284848,240114.47
Asia,Cosmetics,Offline,H,20180731,182867705,603850.51
Australia and Oceania,Beverages,Offline,H,20160411,885821473,48765.24
Sub-Saharan Africa,Snacks,Offline,M,20180820,651819980,378922.08
Europe,Baby Food,Offline,C,20140107,166849553,320651.70
Europe,Household,Offline,C,20190116,187209022,1353185.45
Sub-Saharan Africa,Snacks,Offline,C,20190928,189509713,495708.60
Sub-Saharan Africa,Personal Care,Online,M,20190907,620675456,12905.90
Europe,Personal Care,Online,C,20130406,647942578,237117.72
Australia and Oceania,Baby Food,Online,H,20120529,408859908,919009.82
Asia,Fruits,Online,M,20191111,561288774,16089.16
Europe,Cosmetics,Offline,C,20130217,933403003,616543.02
Sub-Saharan Africa,Vegetables,Offline,C,20140105,973688924,318490.85
Sub-Saharan Africa,Fruits,Online,H,20190122,200945365,7360.14
Australia and Oceania,Fruits,Online,L,20150823,454283654,3574.03
Middle East and North Africa,Beverages,Online,C,20190515,943127620,19982.16
Sub-Saharan Africa,Fruits,Offline,H,20150408,497213590,13026.05
Central America and the Cari,Clothes,Offline,L,20160809,716590392,284653.44
Sub-Saharan Africa,Cosmetics,Online,H,20161008,121619355,1517015.75
Europe,Beverages,Online,C,20151230,902974307,141221.88
Middle East and North Africa,Clothes,Offline,H,20160108,371641576,430064.64
Europe,Personal Care,Offline,H,20140928,408919990,184617.02
Asia,Fruits,Online,M,20110722,716420876,8948.33
Central America and the Cari,Meat,Offline,M,20120917,166068065,119319.20
Europe,Beverages,Online,L,20150411,850097882,26762.94
Asia,Cereal,Online,H,20120616,431059157,783047.01
Middle East and North Africa,Personal Care,Offline,M,20200517,691813218,44105.60
Asia,Clothes,Online,C,20190316,785533893,425217.60
Europe,Baby Food,Offline,C,20120110,385707509,793529.08
Central America and the Cari,Meat,Online,H,20190616,136132895,206148.80
Sub-Saharan Africa,Office Supplies,Online,C,20100224,300921380,1032472.50
Europe,Cereal,Online,H,20130131,314496791,482283.96
Asia,Cosmetics,Offline,L,20151218,131595456,152136.25
Central America and the Cari,Baby Food,Offline,C,20130503,677266204,668623.50
Sub-Saharan Africa,Cereal,Online,H,20111216,696870362,733613.79
Sub-Saharan Africa,Meat,Offline,H,20140926,806081759,363792.00
Europe,Clothes,Online,L,20150523,340886723,353393.28
Europe,Household,Online,L,20140628,507584083,706838.45
Australia and Oceania,Household,Online,H,20140207,332785165,1223087.40
Sub-Saharan Africa,Vegetables,Online,H,20120619,713413798,243113.63
Middle East and North Africa,Baby Food,Online,L,20200101,366706311,517739.86
Central America and the Cari,Baby Food,Offline,H,20110320,780211532,75250.10
Central America and the Cari,Meat,Online,H,20150801,361790788,45130.80
Central America and the Cari,Snacks,Offline,C,20151218,289617908,178102.20
Sub-Saharan Africa,Beverages,Offline,H,20180205,462179219,124590.96
Europe,Baby Food,Offline,M,20130317,848273551,177245.14
Middle East and North Africa,Household,Offline,L,20150524,137012231,632922.87
